Sample in Buffer,Sample in Window,TRIGGER,ila_data[969:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,gtwiz_userclk_tx_reset_int,gtwiz_userclk_tx_usrclk_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtwiz_userclk_rx_reset_int,gtwiz_userclk_rx_usrclk_int,gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,drpaddr_int[35:0],drpclk_int[3:0],drpdi_int[3:0],drpen_int[3:0],drpwe_int[3:0],eyescanreset_int[3:0],rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxrate_int[11:0],tx8b10ben_int[3:0],txdiffctrl_int[15:0],txpostcursor_int[19:0],txprecursor_int[19:0],drpdo_int[63:0],drprdy_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_rxdata_nml_ctr[39:0],ch0_rxdata_err_ctr[15:0],ch1_rxdata_err_ctr[15:0],ch2_rxdata_err_ctr[15:0],ch3_rxdata_err_ctr[15:0]
9,9,0,2c1f311b144e2a72058246a4b380000000000000000000000000000000000000003c3e3c3c00000000000080024000000000000002000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b3b5b2470bb5b2470bb5b2470bb5b2470b623721a52262372181fd533b81fd533b,81fd533b,81fd533b,22623721,623721a5,b5b2470b,b5b2470b,b5b2470b,b5b2470b,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0008,0000,0000,0000,0009,0002,00,00,00,00,f0,f0,f8,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92ce,a9c8,5138,c46c,b07c
10,10,0,2c1f711b544e2a72058246a4b3c0000000000000000000000000000000000000003d7cbc3c00000000000040020000000000004000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b34cee96374cee96374cee96374cee9637b4ed1c22ffb4ed1c689e2860689e2860,689e2860,689e2860,ffb4ed1c,b4ed1c22,4cee9637,4cee9637,4cee9637,4cee9637,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0001,0000,0000,0008,0001,00,00,00,00,f0,f0,f2,f5,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92cf,a9c8,5138,c46d,b07d
11,11,0,2c1fb11b944e2a72058246a4b400000000000000000000000000000000000000003c3c3c3c00000000000140008000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b3a18207f5a18207f5a18207f5a18207f58f7480ff308f748048e17cae48e17cae,48e17cae,48e17cae,308f7480,8f7480ff,a18207f5,a18207f5,a18207f5,a18207f5,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0002,0005,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d0,a9c8,5138,c46e,b07e
12,12,0,2c1ff11bd44e2a72058246a4b440000000000000000000000000000000000000003c3c3c3c00000000000200010000000000020001000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b3f2b9a278f2b9a278f2b9a278f2b9a2787c4e7d305f7c4e7dd2c6f6b6d2c6f6b6,d2c6f6b6,d2c6f6b6,5f7c4e7d,7c4e7d30,f2b9a278,f2b9a278,f2b9a278,f2b9a278,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0004,0008,0000,0000,0004,0008,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d1,a9c8,5138,c46f,b07f
13,13,0,2c20311c144e2a72058246a4b480000000000000000000000000000000000000003c3c3c3c00000000000100028000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b3dad92385dad92385dad92385dad92385d398525f73d3985240fea99d40fea99d,40fea99d,40fea99d,73d39852,d398525f,dad92385,dad92385,dad92385,dad92385,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,000a,0004,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d2,a9c8,5138,c470,b080
14,14,0,2c20711c544e2a72058246a4b4c0000000000000000000000000000000000000003f3fbc3c000000000001c002c000000000010002800000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b3a6774b1ba6774b1ba6774b1ba6774b1b330a0d73b5330a0d344f1430344f1430,344f1430,344f1430,b5330a0d,330a0d73,a6774b1b,a6774b1b,a6774b1b,a6774b1b,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,000a,0004,0000,0000,000b,0007,00,00,00,00,f0,f0,fe,fc,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d3,a9c8,5138,c471,b081
15,15,0,2c20b11c944e2a72058246a4b500000000000000000000000000000000000000003e7f3c3c00000000000340018000000000024003000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b350c103fa50c103fa50c103fa50c103faa5e1dbb544a5e1db2470be572470be57,2470be57,2470be57,44a5e1db,a5e1dbb5,50c103fa,50c103fa,50c103fa,50c103fa,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,000c,0009,0000,0000,0006,000d,00,00,00,00,f0,f0,fc,f9,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d4,a9c8,5138,c472,b082
16,16,0,2c20f11cd44e2a72058246a4b540000000000000000000000000000000000000003cfe7c3c00000000000080004000000000004002000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b3f95cd13cf95cd13cf95cd13cf95cd13c193ff54424193ff5e9637b5be9637b5b,e9637b5b,e9637b5b,24193ff5,193ff544,f95cd13c,f95cd13c,f95cd13c,f95cd13c,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0008,0001,0000,0000,0001,0002,00,00,00,00,f0,f0,f9,f3,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d5,a9c8,5138,c473,b083
17,17,0,2c21311d144e2a72058246a4b580000000000000000000000000000000000000003cfe7c3c00000000000000000000000000004000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b3ed6c91c2ed6c91c2ed6c91c2ed6c91c2ae9edd2474ae9edd207f54ce207f54ce,207f54ce,207f54ce,74ae9edd,ae9edd24,ed6c91c2,ed6c91c2,ed6c91c2,ed6c91c2,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0001,0000,0000,0000,0000,00,00,00,00,f0,f0,f9,f3,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d6,a9c8,5138,c474,b084
18,18,0,2c21711d544e2a72058246a4b5c0000000000000000000000000000000000000003c7c3c3c00000000000200010000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b3533ba58d533ba58d533ba58d533ba58df0c2c374dcf0c2c39a278a189a278a18,9a278a18,9a278a18,dcf0c2c3,f0c2c374,533ba58d,533ba58d,533ba58d,533ba58d,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0004,0008,00,00,00,00,f0,f0,f0,f1,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d7,a9c8,5138,c475,b085
19,19,0,2c21b11d944e2a72058246a4b600000000000000000000000000000000000000003d3cbc3c0000000000018000c000000000010000800000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b3286081fd286081fd286081fd286081fd64c501dc3a64c50192385f2b92385f2b,92385f2b,92385f2b,3a64c501,64c501dc,286081fd,286081fd,286081fd,286081fd,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0002,0004,0000,0000,0003,0006,00,00,00,00,f0,f0,f2,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d8,a9c8,5138,c476,b086
20,20,0,2c21f11dd44e2a72058246a4b640000000000000000000000000000000000000003e3d3c3c00000000000200030000000000020001000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b37cae689e7cae689e7cae689e7cae689e9425cc3a229425cc74b1bdad74b1bdad,74b1bdad,74b1bdad,229425cc,9425cc3a,7cae689e,7cae689e,7cae689e,7cae689e,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0004,0008,0000,0000,000c,0008,00,00,00,00,f0,f0,f4,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92d9,a9c8,5138,c477,b087
21,21,0,2c22311e144e2a72058246a4b680000000000000000000000000000000000000003dbcfc3c000000000001c002c000000000038001c00000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b3f6b648e1f6b648e1f6b648e1f6b648e1fd8a1222e0fd8a12103faa67103faa67,103faa67,103faa67,e0fd8a12,fd8a1222,f6b648e1,f6b648e1,f6b648e1,f6b648e1,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0007,000e,0000,0000,000b,0007,00,00,00,00,f0,f0,f3,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92da,a9c8,5138,c478,b088
22,22,0,2c22711e544e2a72058246a4b6c0000000000000000000000000000000000000003d3cbc3c000000000001c000c000000000010000800000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b3a99dd2c6a99dd2c6a99dd2c6a99dd2c638aa01e0a638aa01cd13c50ccd13c50c,cd13c50c,cd13c50c,a638aa01,38aa01e0,a99dd2c6,a99dd2c6,a99dd2c6,a99dd2c6,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0002,0004,0000,0000,0003,0007,00,00,00,00,f0,f0,f2,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92db,a9c8,5138,c479,b089
23,23,0,2c22b11e944e2a72058246a4b700000000000000000000000000000000000000003e3d3c3c00000000000080004000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b3143040fe143040fe143040fe143040fe6e5b89a6046e5b89c91c2f95c91c2f95,c91c2f95,c91c2f95,046e5b89,6e5b89a6,143040fe,143040fe,143040fe,143040fe,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0001,0002,00,00,00,00,f0,f0,f4,f8,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92dc,a9c8,5138,c47a,b08a
24,24,0,2c22f11ed44e2a72058246a4b740000000000000000000000000000000000000003cbc7c3c00000000000280014000000000008000400000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b3be57344fbe57344fbe57344fbe57344fb07bd20418b07bd2ba58ded6ba58ded6,ba58ded6,ba58ded6,18b07bd2,b07bd204,be57344f,be57344f,be57344f,be57344f,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0001,0002,0000,0000,0005,000a,00,00,00,00,f0,f0,f1,f2,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92dd,a9c8,5138,c47b,b08b
25,25,0,2c23311f144e2a72058246a4b780000000000000000000000000000000000000003dbcfc3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2b37b5b24707b5b24707b5b24707b5b24709563f3185a9563f3081fd533081fd533,081fd533,081fd533,5a9563f3,9563f318,7b5b2470,7b5b2470,7b5b2470,7b5b2470,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f3,f6,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92de,a9c8,5138,c47c,b08c
26,26,0,2c23711f544e2a72058246a4b7c0000000000000000000000000000000000000003c3c3c3c00000000000200030000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b354cee96354cee96354cee96354cee96380c40c5a7180c40ce689e286e689e286,e689e286,e689e286,7180c40c,80c40c5a,54cee963,54cee963,54cee963,54cee963,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,000c,0008,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92df,a9c8,5138,c47d,b08d
27,27,0,2c23b11f944e2a72058246a4b800000000000000000000000000000000000000003c3c3c3c00000000000040000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b38a18207f8a18207f8a18207f8a18207f72ab5571b372ab55648e17ca648e17ca,648e17ca,648e17ca,b372ab55,72ab5571,8a18207f,8a18207f,8a18207f,8a18207f,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0001,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92e0,a9c8,5138,c47e,b08e
28,28,0,2c23f11fd44e2a72058246a4b840000000000000000000000000000000000000003d3cbc3c00000000000000000000000000008002400000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2b35f2b9a275f2b9a275f2b9a275f2b9a27ba761cb3feba761cdd2c6f6bdd2c6f6b,dd2c6f6b,dd2c6f6b,feba761c,ba761cb3,5f2b9a27,5f2b9a27,5f2b9a27,5f2b9a27,3,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0009,0002,0000,0000,0000,0000,00,00,00,00,f0,f0,f2,f4,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,16091a92e1,a9c8,5138,c47f,b08f
