Sample in Buffer,Sample in Window,TRIGGER,ila_data[969:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,gtwiz_userclk_tx_reset_int,gtwiz_userclk_tx_usrclk_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtwiz_userclk_rx_reset_int,gtwiz_userclk_rx_usrclk_int,gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,drpaddr_int[35:0],drpclk_int[3:0],drpdi_int[3:0],drpen_int[3:0],drpwe_int[3:0],eyescanreset_int[3:0],rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxrate_int[11:0],tx8b10ben_int[3:0],txdiffctrl_int[15:0],txpostcursor_int[19:0],txprecursor_int[19:0],drpdo_int[63:0],drprdy_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_rxdata_nml_ctr[39:0],ch0_rxdata_err_ctr[15:0],ch1_rxdata_err_ctr[15:0],ch2_rxdata_err_ctr[15:0],ch3_rxdata_err_ctr[15:0]
9,9,0,000000000000000007b1de632800000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bfbdad9238bdad9238bdad9238bdad9238081fd533081fd533081fd533081fd533,081fd533,081fd533,081fd533,081fd533,bdad9238,bdad9238,bdad9238,bdad9238,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca0,0000,0000,0000,0000
10,10,0,000000000000000007b1de632840000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bfaa6774b1aa6774b1aa6774b1aa6774b1e689e286e689e286e689e286e689e286,e689e286,e689e286,e689e286,e689e286,aa6774b1,aa6774b1,aa6774b1,aa6774b1,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca1,0000,0000,0000,0000
11,11,0,000000000000000007b1de632880000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bfc50c103fc50c103fc50c103fc50c103f648e17ca648e17ca648e17ca648e17ca,648e17ca,648e17ca,648e17ca,648e17ca,c50c103f,c50c103f,c50c103f,c50c103f,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca2,0000,0000,0000,0000
12,12,0,000000000000000007b1de6328c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bf2f95cd132f95cd132f95cd132f95cd13dd2c6f6bdd2c6f6bdd2c6f6bdd2c6f6b,dd2c6f6b,dd2c6f6b,dd2c6f6b,dd2c6f6b,2f95cd13,2f95cd13,2f95cd13,2f95cd13,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca3,0000,0000,0000,0000
13,13,0,000000000000000007b1de632900000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bfded6c91cded6c91cded6c91cded6c91c040fea99040fea99040fea99040fea99,040fea99,040fea99,040fea99,040fea99,ded6c91c,ded6c91c,ded6c91c,ded6c91c,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca4,0000,0000,0000,0000
14,14,0,000000000000000007b1de632940000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bfd533ba58d533ba58d533ba58d533ba587344f1437344f1437344f1437344f143,7344f143,7344f143,7344f143,7344f143,d533ba58,d533ba58,d533ba58,d533ba58,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca5,0000,0000,0000,0000
15,15,0,000000000000000007b1de632980000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bfe286081fe286081fe286081fe286081fb2470be5b2470be5b2470be5b2470be5,b2470be5,b2470be5,b2470be5,b2470be5,e286081f,e286081f,e286081f,e286081f,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca6,0000,0000,0000,0000
16,16,0,000000000000000007b1de6329c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bf17cae68917cae68917cae68917cae689ee9637b5ee9637b5ee9637b5ee9637b5,ee9637b5,ee9637b5,ee9637b5,ee9637b5,17cae689,17cae689,17cae689,17cae689,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca7,0000,0000,0000,0000
17,17,0,000000000000000007b1de632a00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bf6f6b648e6f6b648e6f6b648e6f6b648e8207f54c8207f54c8207f54c8207f54c,8207f54c,8207f54c,8207f54c,8207f54c,6f6b648e,6f6b648e,6f6b648e,6f6b648e,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca8,0000,0000,0000,0000
18,18,0,000000000000000007b1de632a40000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bfea99dd2cea99dd2cea99dd2cea99dd2cb9a278a1b9a278a1b9a278a1b9a278a1,b9a278a1,b9a278a1,b9a278a1,b9a278a1,ea99dd2c,ea99dd2c,ea99dd2c,ea99dd2c,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798ca9,0000,0000,0000,0000
19,19,0,000000000000000007b1de632a80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bff143040ff143040ff143040ff143040fd92385f2d92385f2d92385f2d92385f2,d92385f2,d92385f2,d92385f2,d92385f2,f143040f,f143040f,f143040f,f143040f,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798caa,0000,0000,0000,0000
20,20,0,000000000000000007b1de632ac0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bf0be573440be573440be573440be57344774b1bda774b1bda774b1bda774b1bda,774b1bda,774b1bda,774b1bda,774b1bda,0be57344,0be57344,0be57344,0be57344,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cab,0000,0000,0000,0000
21,21,0,000000000000000007b1de632b00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bf37b5b24737b5b24737b5b24737b5b247c103faa6c103faa6c103faa6c103faa6,c103faa6,c103faa6,c103faa6,c103faa6,37b5b247,37b5b247,37b5b247,37b5b247,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cac,0000,0000,0000,0000
22,22,0,000000000000000007b1de632b40000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bff54cee96f54cee96f54cee96f54cee965cd13c505cd13c505cd13c505cd13c50,5cd13c50,5cd13c50,5cd13c50,5cd13c50,f54cee96,f54cee96,f54cee96,f54cee96,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cad,0000,0000,0000,0000
23,23,0,000000000000000007b1de632b80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bf78a1820778a1820778a1820778a182076c91c2f96c91c2f96c91c2f96c91c2f9,6c91c2f9,6c91c2f9,6c91c2f9,6c91c2f9,78a18207,78a18207,78a18207,78a18207,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cae,0000,0000,0000,0000
24,24,0,000000000000000007b1de632bc0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bf85f2b9a285f2b9a285f2b9a285f2b9a23ba58ded3ba58ded3ba58ded3ba58ded,3ba58ded,3ba58ded,3ba58ded,3ba58ded,85f2b9a2,85f2b9a2,85f2b9a2,85f2b9a2,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798caf,0000,0000,0000,0000
25,25,0,000000000000000007b1de632c00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bf1bdad9231bdad9231bdad9231bdad9236081fd536081fd536081fd536081fd53,6081fd53,6081fd53,6081fd53,6081fd53,1bdad923,1bdad923,1bdad923,1bdad923,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cb0,0000,0000,0000,0000
26,26,0,000000000000000007b1de632c40000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bffaa6774bfaa6774bfaa6774bfaa6774bae689e28ae689e28ae689e28ae689e28,ae689e28,ae689e28,ae689e28,ae689e28,faa6774b,faa6774b,faa6774b,faa6774b,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cb1,0000,0000,0000,0000
27,27,0,000000000000000007b1de632c80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bf3c50c1033c50c1033c50c1033c50c103b648e17cb648e17cb648e17cb648e17c,b648e17c,b648e17c,b648e17c,b648e17c,3c50c103,3c50c103,3c50c103,3c50c103,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cb2,0000,0000,0000,0000
28,28,0,000000000000000007b1de632cc0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eb2bfc2f95cd1c2f95cd1c2f95cd1c2f95cd19dd2c6f69dd2c6f69dd2c6f69dd2c6f6,9dd2c6f6,9dd2c6f6,9dd2c6f6,9dd2c6f6,c2f95cd1,c2f95cd1,c2f95cd1,c2f95cd1,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cb3,0000,0000,0000,0000
29,29,0,000000000000000007b1de632d00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eb2bf8ded6c918ded6c918ded6c918ded6c913040fea93040fea93040fea93040fea9,3040fea9,3040fea9,3040fea9,3040fea9,8ded6c91,8ded6c91,8ded6c91,8ded6c91,f,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,1ec7798cb4,0000,0000,0000,0000
