Sample in Buffer,Sample in Window,TRIGGER,ila_data[969:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,gtwiz_userclk_tx_reset_int,gtwiz_userclk_tx_usrclk_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtwiz_userclk_rx_reset_int,gtwiz_userclk_rx_usrclk_int,gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,drpaddr_int[35:0],drpclk_int[3:0],drpdi_int[3:0],drpen_int[3:0],drpwe_int[3:0],eyescanreset_int[3:0],rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxrate_int[11:0],tx8b10ben_int[3:0],txdiffctrl_int[15:0],txpostcursor_int[19:0],txprecursor_int[19:0],drpdo_int[63:0],drprdy_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_rxdata_nml_ctr[39:0],ch0_rxdata_err_ctr[15:0],ch1_rxdata_err_ctr[15:0],ch2_rxdata_err_ctr[15:0],ch3_rxdata_err_ctr[15:0]
9,9,0,000000000000000005035238b100000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbf267a4a25267a4a25267a4a25267a4a250c2471f50c2471f50c2471f50c2471f5,0c2471f5,0c2471f5,0c2471f5,0c2471f5,267a4a25,267a4a25,267a4a25,267a4a25,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2c4,0000,0000,0000,0000
10,10,0,000000000000000005035238b140000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbf9ea57e4f9ea57e4f9ea57e4f9ea57e4f592f801a592f801a592f801a592f801a,592f801a,592f801a,592f801a,592f801a,9ea57e4f,9ea57e4f,9ea57e4f,9ea57e4f,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2c5,0000,0000,0000,0000
11,11,0,000000000000000005035238b180000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbf7947173c7947173c7947173c7947173c66fac7f366fac7f366fac7f366fac7f3,66fac7f3,66fac7f3,66fac7f3,66fac7f3,7947173c,7947173c,7947173c,7947173c,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2c6,0000,0000,0000,0000
12,12,0,000000000000000005035238b1c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbfe4c80512e4c80512e4c80512e4c80512daed3079daed3079daed3079daed3079,daed3079,daed3079,daed3079,daed3079,e4c80512,e4c80512,e4c80512,e4c80512,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2c7,0000,0000,0000,0000
13,13,0,000000000000000005035238b200000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbf73d77d2773d77d2773d77d2773d77d27df27b4c4df27b4c4df27b4c4df27b4c4,df27b4c4,df27b4c4,df27b4c4,df27b4c4,73d77d27,73d77d27,73d77d27,73d77d27,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2c8,0000,0000,0000,0000
14,14,0,000000000000000005035238b240000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbf212936be212936be212936be212936be0d9e5ed10d9e5ed10d9e5ed10d9e5ed1,0d9e5ed1,0d9e5ed1,0d9e5ed1,0d9e5ed1,212936be,212936be,212936be,212936be,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2c9,0000,0000,0000,0000
15,15,0,000000000000000005035238b280000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbfdd79f7cbdd79f7cbdd79f7cbdd79f7cb59e9357a59e9357a59e9357a59e9357a,59e9357a,59e9357a,59e9357a,59e9357a,dd79f7cb,dd79f7cb,dd79f7cb,dd79f7cb,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2ca,0000,0000,0000,0000
16,16,0,000000000000000005035238b2c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbffc949b66fc949b66fc949b66fc949b660695f6150695f6150695f6150695f615,0695f615,0695f615,0695f615,0695f615,fc949b66,fc949b66,fc949b66,fc949b66,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2cb,0000,0000,0000,0000
17,17,0,000000000000000005035238b300000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbf2e7cfbfa2e7cfbfa2e7cfbfa2e7cfbfabcdc5b94bcdc5b94bcdc5b94bcdc5b94,bcdc5b94,bcdc5b94,bcdc5b94,bcdc5b94,2e7cfbfa,2e7cfbfa,2e7cfbfa,2e7cfbfa,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2cc,0000,0000,0000,0000
18,18,0,000000000000000005035238b340000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbfba264dbdba264dbdba264dbdba264dbd6a5c178c6a5c178c6a5c178c6a5c178c,6a5c178c,6a5c178c,6a5c178c,6a5c178c,ba264dbd,ba264dbd,ba264dbd,ba264dbd,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2cd,0000,0000,0000,0000
19,19,0,000000000000000005035238b380000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbf094ebdfa094ebdfa094ebdfa094ebdfa5c7435415c7435415c7435415c743541,5c743541,5c743541,5c743541,5c743541,094ebdfa,094ebdfa,094ebdfa,094ebdfa,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2ce,0000,0000,0000,0000
20,20,0,000000000000000005035238b3c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbfabcc4addabcc4addabcc4addabcc4adde402a60be402a60be402a60be402a60b,e402a60b,e402a60b,e402a60b,e402a60b,abcc4add,abcc4add,abcc4add,abcc4add,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2cf,0000,0000,0000,0000
21,21,0,000000000000000005035238b400000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbf60a51e3c60a51e3c60a51e3c60a51e3c23be869a23be869a23be869a23be869a,23be869a,23be869a,23be869a,23be869a,60a51e3c,60a51e3c,60a51e3c,60a51e3c,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d0,0000,0000,0000,0000
22,22,0,000000000000000005035238b440000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbfe9a72102e9a72102e9a72102e9a72102dc1b54dbdc1b54dbdc1b54dbdc1b54db,dc1b54db,dc1b54db,dc1b54db,dc1b54db,e9a72102,e9a72102,e9a72102,e9a72102,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d1,0000,0000,0000,0000
23,23,0,000000000000000005035238b480000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbf65b61d6e65b61d6e65b61d6e65b61d6eec33e0dfec33e0dfec33e0dfec33e0df,ec33e0df,ec33e0df,ec33e0df,ec33e0df,65b61d6e,65b61d6e,65b61d6e,65b61d6e,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d2,0000,0000,0000,0000
24,24,0,000000000000000005035238b4c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbf2b7f909e2b7f909e2b7f909e2b7f909ed725319dd725319dd725319dd725319d,d725319d,d725319d,d725319d,d725319d,2b7f909e,2b7f909e,2b7f909e,2b7f909e,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d3,0000,0000,0000,0000
25,25,0,000000000000000005035238b500000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbff8f7ceb9f8f7ceb9f8f7ceb9f8f7ceb9191f3428191f3428191f3428191f3428,191f3428,191f3428,191f3428,191f3428,f8f7ceb9,f8f7ceb9,f8f7ceb9,f8f7ceb9,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d4,0000,0000,0000,0000
26,26,0,000000000000000005035238b540000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbf0c0b64480c0b64480c0b64480c0b6448e2e196a9e2e196a9e2e196a9e2e196a9,e2e196a9,e2e196a9,e2e196a9,e2e196a9,0c0b6448,0c0b6448,0c0b6448,0c0b6448,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d5,0000,0000,0000,0000
27,27,0,000000000000000005035238b580000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbf893afb9f893afb9f893afb9f893afb9f10a12dc110a12dc110a12dc110a12dc1,10a12dc1,10a12dc1,10a12dc1,10a12dc1,893afb9f,893afb9f,893afb9f,893afb9f,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d6,0000,0000,0000,0000
28,28,0,000000000000000005035238b5c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582eabbfa3f12d89a3f12d89a3f12d89a3f12d8946a57bc346a57bc346a57bc346a57bc3,46a57bc3,46a57bc3,46a57bc3,46a57bc3,a3f12d89,a3f12d89,a3f12d89,a3f12d89,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d7,0000,0000,0000,0000
29,29,0,000000000000000005035238b600000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00000160b0582eabbf14387be314387be314387be314387be3f8c715a2f8c715a2f8c715a2f8c715a2,f8c715a2,f8c715a2,f8c715a2,f8c715a2,14387be3,14387be3,14387be3,14387be3,f,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0582c160b,0,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,140d48e2d8,0000,0000,0000,0000
