Sample in Buffer,Sample in Window,TRIGGER,ila_data[969:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,gtwiz_userclk_tx_reset_int,gtwiz_userclk_tx_usrclk_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtwiz_userclk_rx_reset_int,gtwiz_userclk_rx_usrclk_int,gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,drpaddr_int[35:0],drpclk_int[3:0],drpdi_int[3:0],drpen_int[3:0],drpwe_int[3:0],eyescanreset_int[3:0],rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxrate_int[11:0],tx8b10ben_int[3:0],txdiffctrl_int[15:0],txpostcursor_int[19:0],txprecursor_int[19:0],drpdo_int[63:0],drprdy_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_rxdata_nml_ctr[39:0],ch0_rxdata_err_ctr[15:0],ch1_rxdata_err_ctr[15:0],ch2_rxdata_err_ctr[15:0],ch3_rxdata_err_ctr[15:0]
9,9,0,1896989d98979898015f151e7340000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582f2bafc88be9f9c88be9f9c88be9f9c88be9f9e35a20a2e35a20a2e35a20a2e35a20a2,e35a20a2,e35a20a2,e35a20a2,e35a20a2,c88be9f9,c88be9f9,c88be9f9,c88be9f9,f,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c5479cd,6260,625e,6276,625a
10,10,0,1896989d98979898015f151e7540000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bf3405c18a3405c18a3405c18a3405c18a9ef2e966bed2eb609ed26b669e726b76,9e726b76,9ed26b66,bed2eb60,9ef2e966,3405c18a,3405c18a,3405c18a,3405c18a,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c5479d5,6260,625e,6276,625a
11,11,0,1896989d98979898015f151e7740000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bf1b76b91c1b76b91c1b76b91c1b76b91c1f3ac5e71f3ac5e71f3ac5e71f3ac5e7,1f3ac5e7,1f3ac5e7,1f3ac5e7,1f3ac5e7,1b76b91c,1b76b91c,1b76b91c,1b76b91c,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c5479dd,6260,625e,6276,625a
12,12,0,1896989d98979898015f151e7900000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3bafec1741a6ec1741a6ec1741a6ec1741a67c71f4687c71f4687c71f4687c71f468,7c71f468,7c71f468,7c71f468,7c71f468,ec1741a6,ec1741a6,ec1741a6,ec1741a6,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c5479e4,6260,625e,6276,625a
13,13,0,1896989d98979898015f151e7b00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baf2e26c3882e26c3882e26c3882e26c388e4839486e4839486e4839486e4839486,e4839486,e4839486,e4839486,e4839486,2e26c388,2e26c388,2e26c388,2e26c388,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c5479ec,6260,625e,6276,625a
14,14,0,1896989d98979898015f151e7d00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582f2baf596c2c01596c2c01596c2c01596c2c01c8ed709fc8ed709fc8ed709fc8ed709f,c8ed709f,c8ed709f,c8ed709f,c8ed709f,596c2c01,596c2c01,596c2c01,596c2c01,f,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c5479f4,6260,625e,6276,625a
15,15,0,1896989d98979898015f151e7f00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bf6679b8ec6679b8ec6679b8ec6679b8ec80bd8232a10b803689bd1012803d8012,803d8012,89bd1012,a10b8036,80bd8232,6679b8ec,6679b8ec,6679b8ec,6679b8ec,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c5479fc,6260,625e,6276,625a
16,16,0,1896989d98979898015f151e8000000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bfc23d3e40c23d3e40c23d3e40c23d3e400867f2d10867f2d10867f2d10867f2d1,0867f2d1,0867f2d1,0867f2d1,0867f2d1,c23d3e40,c23d3e40,c23d3e40,c23d3e40,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a00,6260,625e,6276,625a
17,17,0,1896989d98979898015f151e82c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baf66ff71fa66ff71fa66ff71fa66ff71fa1ebde1b71ebde1b71ebde1b71ebde1b7,1ebde1b7,1ebde1b7,1ebde1b7,1ebde1b7,66ff71fa,66ff71fa,66ff71fa,66ff71fa,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a0b,6260,625e,6276,625a
18,18,0,1896989d98979898015f151e84c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baf7876b0937876b0937876b0937876b09341ab932141ab932141ab932141ab9321,41ab9321,41ab9321,41ab9321,41ab9321,7876b093,7876b093,7876b093,7876b093,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a13,6260,625e,6276,625a
19,19,0,1896989d98979898015f151e86c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582f2baf14ea325514ea325514ea325514ea3255298edb31298edb31298edb31298edb31,298edb31,298edb31,298edb31,298edb31,14ea3255,14ea3255,14ea3255,14ea3255,f,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a1b,6260,625e,6276,625a
20,20,0,1896989d98979898015f151e88c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bffb2f503dfb2f503dfb2f503dfb2f503dc7fe0ef4e76e2ef2c7fe2ec4c77e2ed4,c77e2ed4,c7fe2ec4,e76e2ef2,c7fe0ef4,fb2f503d,fb2f503d,fb2f503d,fb2f503d,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a23,6260,625e,6276,625a
21,21,0,1896989d98979898015f151e8ac0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bfb0de724db0de724db0de724db0de724d8d6e1f298d6e1f298d6e1f298d6e1f29,8d6e1f29,8d6e1f29,8d6e1f29,8d6e1f29,b0de724d,b0de724d,b0de724d,b0de724d,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a2b,6260,625e,6276,625a
22,22,0,1896989d98979898015f151e8c80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baffed20070fed20070fed20070fed20070c7ec8079c7ec8079c7ec8079c7ec8079,c7ec8079,c7ec8079,c7ec8079,c7ec8079,fed20070,fed20070,fed20070,fed20070,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a32,6260,625e,6276,625a
23,23,0,1896989d98979898015f151e8e80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3bafb07af23fb07af23fb07af23fb07af23feb4f64bbeb4f64bbeb4f64bbeb4f64bb,eb4f64bb,eb4f64bb,eb4f64bb,eb4f64bb,b07af23f,b07af23f,b07af23f,b07af23f,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a3a,6260,625e,6276,625a
24,24,0,1896989d98979898015f151e9080000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582f2baf70f4222770f4222770f4222770f4222782f80b7282f80b7282f80b7282f80b72,82f80b72,82f80b72,82f80b72,82f80b72,70f42227,70f42227,70f42227,70f42227,f,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a42,6260,625e,6276,625a
25,25,0,1896989d98979898015f151e9280000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bf1105a7131105a7131105a7131105a7132fd83d440fe81d062dd80d042fd81d4c,2fd81d4c,2dd80d04,0fe81d06,2fd83d44,1105a713,1105a713,1105a713,1105a713,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a4a,6260,625e,6276,625a
26,26,0,1896989d98979898015f151e9480000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582fa2bffe838c5ffe838c5ffe838c5ffe838c5fd2212affd2212affd2212affd2212aff,d2212aff,d2212aff,d2212aff,d2212aff,fe838c5f,fe838c5f,fe838c5f,fe838c5f,f,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a52,6260,625e,6276,625a
27,27,0,1896989d98979898015f151e9640000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3bafb5577d66b5577d66b5577d66b5577d663be0a6fa3be0a6fa3be0a6fa3be0a6fa,3be0a6fa,3be0a6fa,3be0a6fa,3be0a6fa,b5577d66,b5577d66,b5577d66,b5577d66,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a59,6260,625e,6276,625a
28,28,0,1896989d98979898015f151e9840000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582e3baf6b4b9e186b4b9e186b4b9e186b4b9e18a375b9b4a375b9b4a375b9b4a375b9b4,a375b9b4,a375b9b4,a375b9b4,a375b9b4,6b4b9e18,6b4b9e18,6b4b9e18,6b4b9e18,f,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a61,6260,625e,6276,625a
29,29,0,1896989d98979898015f151e9a40000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc0003c160b0582f2baf8c9897e48c9897e48c9897e48c9897e4052ef2f8052ef2f8052ef2f8052ef2f8,052ef2f8,052ef2f8,052ef2f8,052ef2f8,8c9897e4,8c9897e4,8c9897e4,8c9897e4,f,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0582c160b,f,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,057c547a69,6260,625e,6276,625a
